Location,timestamp,Temperature,Temperature_IoTDeviceID,Humidity,Humidity_IoTDeviceID,InTemperature,InTemperature_IoTDeviceID,GrainTemperature1,GrainTemperature1_IoTDeviceID,GrainTemperature2,GrainTemperature2_IoTDeviceID,GrainTemperature3,GrainTemperature3_IoTDeviceID,
Silo1,2024-05-16 16:00:00,0.0,null,0.0,null,0.0,null,-5.3,GrainTemp1,-16.3,GrainTemp2,-13.3,GrainTemp3,
Silo1,2024-05-16 17:00:00,0.0,null,0.0,null,0.0,null,1.6,GrainTemp1,-8.5,GrainTemp2,-17.2,GrainTemp3,
Silo1,2024-05-17 08:00:00,9.9,Temp1,30.7,Humd1,20.3,InTemp1,-14.6,GrainTemp1,-17.4,GrainTemp2,-34.2,GrainTemp3,
Silo1,2024-05-17 09:00:00,0.0,null,0.0,null,0.0,null,-2.4,GrainTemp1,-16.7,GrainTemp2,-2.2,GrainTemp3,
Silo1,2024-05-17 10:00:00,0.0,null,0.0,null,0.0,null,-1.6,GrainTemp1,-16.0,GrainTemp2,-48.6,GrainTemp3,
Silo1,2024-05-17 11:00:00,0.0,null,0.0,null,0.0,null,12.3,GrainTemp1,-1.8,GrainTemp2,-3.3,GrainTemp3,
Silo1,2024-05-17 12:00:00,0.0,null,0.0,null,0.0,null,13.2,GrainTemp1,-17.5,GrainTemp2,-2.7,GrainTemp3,
Silo1,2024-05-17 13:00:00,0.0,null,0.0,null,0.0,null,-9.0,GrainTemp1,6.3,GrainTemp2,10.1,GrainTemp3,
Silo1,2024-05-17 14:00:00,12.0,Temp1,20.6,Humd1,12.0,InTemp1,-8.1,GrainTemp1,-4.7,GrainTemp2,-53.4,GrainTemp3,
Silo1,2024-05-17 15:00:00,0.0,null,0.0,null,0.0,null,5.8,GrainTemp1,0.4,GrainTemp2,-21.4,GrainTemp3,
Silo1,2024-05-17 16:00:00,0.0,null,0.0,null,0.0,null,13.7,GrainTemp1,-6.1,GrainTemp2,-16.2,GrainTemp3,
Silo1,2024-05-17 17:00:00,0.0,null,0.0,null,0.0,null,-17.7,GrainTemp1,-8.5,GrainTemp2,6.5,GrainTemp3,
Silo1,2024-05-18 08:00:00,21.6,Temp1,8.8,Humd1,22.4,InTemp1,-7.9,GrainTemp1,-16.8,GrainTemp2,-27.1,GrainTemp3,
Silo1,2024-05-18 09:00:00,0.0,null,0.0,null,0.0,null,-12.7,GrainTemp1,-7.4,GrainTemp2,-4.8,GrainTemp3,
Silo1,2024-05-18 10:00:00,0.0,null,0.0,null,0.0,null,-6.9,GrainTemp1,-11.4,GrainTemp2,-1.9,GrainTemp3,
Silo1,2024-05-18 11:00:00,0.0,null,0.0,null,0.0,null,0.7,GrainTemp1,10.2,GrainTemp2,-2.0,GrainTemp3,
Silo1,2024-05-18 12:00:00,0.0,null,0.0,null,0.0,null,12.5,GrainTemp1,-12.5,GrainTemp2,-6.9,GrainTemp3,
Silo1,2024-05-18 13:00:00,0.0,null,0.0,null,0.0,null,-14.8,GrainTemp1,0.0,GrainTemp2,2.4,GrainTemp3,
Silo1,2024-05-18 14:00:00,12.4,Temp1,30.8,Humd1,20.9,InTemp1,-16.5,GrainTemp1,-8.2,GrainTemp2,10.0,GrainTemp3,
Silo1,2024-05-18 15:00:00,0.0,null,0.0,null,0.0,null,11.1,GrainTemp1,11.2,GrainTemp2,1.8,GrainTemp3,
Silo1,2024-05-18 16:00:00,0.0,null,0.0,null,0.0,null,6.8,GrainTemp1,4.9,GrainTemp2,10.9,GrainTemp3,
Silo1,2024-05-18 17:00:00,0.0,null,0.0,null,0.0,null,4.1,GrainTemp1,12.1,GrainTemp2,10.8,GrainTemp3,
Silo1,2024-05-19 08:00:00,24.2,Temp1,33.8,Humd1,22.5,InTemp1,-2.6,GrainTemp1,8.6,GrainTemp2,-21.0,GrainTemp3,
Silo1,2024-05-19 09:00:00,0.0,null,0.0,null,0.0,null,1.1,GrainTemp1,-17.2,GrainTemp2,-22.1,GrainTemp3,
Silo1,2024-05-19 10:00:00,0.0,null,0.0,null,0.0,null,8.7,GrainTemp1,-16.9,GrainTemp2,-10.3,GrainTemp3,
Silo1,2024-05-19 11:00:00,0.0,null,0.0,null,0.0,null,-17.1,GrainTemp1,14.2,GrainTemp2,14.7,GrainTemp3,
Silo1,2024-05-19 12:00:00,0.0,null,0.0,null,0.0,null,-0.6,GrainTemp1,-22.3,GrainTemp2,3.0,GrainTemp3,
Silo1,2024-05-19 13:00:00,0.0,null,0.0,null,0.0,null,-22.8,GrainTemp1,-9.5,GrainTemp2,4.3,GrainTemp3,
Silo1,2024-05-19 14:00:00,12.3,Temp1,18.0,Humd1,9.0,InTemp1,-7.0,GrainTemp1,-12.6,GrainTemp2,-19.4,GrainTemp3,
Silo1,2024-05-19 15:00:00,0.0,null,0.0,null,0.0,null,14.4,GrainTemp1,4.7,GrainTemp2,-0.1,GrainTemp3,
Silo1,2024-05-19 16:00:00,0.0,null,0.0,null,0.0,null,-1.1,GrainTemp1,-15.2,GrainTemp2,13.0,GrainTemp3,
Silo1,2024-05-19 17:00:00,0.0,null,0.0,null,0.0,null,12.2,GrainTemp1,3.1,GrainTemp2,-16.9,GrainTemp3,
Silo1,2024-05-20 08:00:00,21.2,Temp1,6.3,Humd1,14.5,InTemp1,-16.5,GrainTemp1,4.8,GrainTemp2,-7.6,GrainTemp3,
Silo1,2024-05-20 09:00:00,0.0,null,0.0,null,0.0,null,-14.4,GrainTemp1,0.2,GrainTemp2,10.7,GrainTemp3,
Silo1,2024-05-20 10:00:00,0.0,null,0.0,null,0.0,null,-0.2,GrainTemp1,-2.0,GrainTemp2,14.2,GrainTemp3,
Silo1,2024-05-20 11:00:00,0.0,null,0.0,null,0.0,null,-17.2,GrainTemp1,-2.1,GrainTemp2,-16.6,GrainTemp3,
Silo1,2024-05-20 12:00:00,0.0,null,0.0,null,0.0,null,-10.9,GrainTemp1,-9.0,GrainTemp2,-12.7,GrainTemp3,
Silo1,2024-05-20 13:00:00,0.0,null,0.0,null,0.0,null,10.0,GrainTemp1,-10.4,GrainTemp2,-5.4,GrainTemp3,
Silo1,2024-05-20 14:00:00,19.4,Temp1,31.9,Humd1,24.3,InTemp1,-14.0,GrainTemp1,-1.6,GrainTemp2,5.5,GrainTemp3,
Silo1,2024-05-20 15:00:00,0.0,null,0.0,null,0.0,null,12.3,GrainTemp1,-8.1,GrainTemp2,10.8,GrainTemp3,
Silo1,2024-05-20 16:00:00,0.0,null,0.0,null,0.0,null,-2.9,GrainTemp1,-12.2,GrainTemp2,-38.3,GrainTemp3,
Silo1,2024-05-20 17:00:00,0.0,null,0.0,null,0.0,null,5.3,GrainTemp1,10.9,GrainTemp2,-8.0,GrainTemp3,
Silo1,2024-05-21 08:00:00,20.8,Temp1,9.6,Humd1,10.8,InTemp1,14.8,GrainTemp1,10.4,GrainTemp2,2.2,GrainTemp3,
Silo1,2024-05-21 09:00:00,0.0,null,0.0,null,0.0,null,-15.0,GrainTemp1,-10.7,GrainTemp2,-21.1,GrainTemp3,
Silo1,2024-05-21 10:00:00,0.0,null,0.0,null,0.0,null,-10.0,GrainTemp1,2.2,GrainTemp2,-2.0,GrainTemp3,
Silo1,2024-05-21 11:00:00,0.0,null,0.0,null,0.0,null,-1.3,GrainTemp1,2.8,GrainTemp2,3.1,GrainTemp3,
Silo1,2024-05-21 12:00:00,0.0,null,0.0,null,0.0,null,-17.4,GrainTemp1,-10.6,GrainTemp2,-36.3,GrainTemp3,
Silo1,2024-05-21 13:00:00,0.0,null,0.0,null,0.0,null,-20.0,GrainTemp1,-2.6,GrainTemp2,11.8,GrainTemp3,
Silo1,2024-05-21 14:00:00,17.5,Temp1,23.1,Humd1,24.6,InTemp1,1.1,GrainTemp1,-14.5,GrainTemp2,1.3,GrainTemp3,
Silo1,2024-05-21 15:00:00,0.0,null,0.0,null,0.0,null,11.4,GrainTemp1,-10.1,GrainTemp2,-16.3,GrainTemp3,
Silo1,2024-05-21 16:00:00,0.0,null,0.0,null,0.0,null,-0.5,GrainTemp1,-10.3,GrainTemp2,-5.9,GrainTemp3,
Silo1,2024-05-21 17:00:00,0.0,null,0.0,null,0.0,null,-18.8,GrainTemp1,-1.3,GrainTemp2,-44.2,GrainTemp3,
Silo1,2024-05-22 08:00:00,9.3,Temp1,15.1,Humd1,13.2,InTemp1,-10.1,GrainTemp1,-14.6,GrainTemp2,-35.3,GrainTemp3,
Silo1,2024-05-22 09:00:00,0.0,null,0.0,null,0.0,null,11.3,GrainTemp1,-3.2,GrainTemp2,-2.3,GrainTemp3,
Silo1,2024-05-22 10:00:00,0.0,null,0.0,null,0.0,null,-4.8,GrainTemp1,-4.7,GrainTemp2,-50.5,GrainTemp3,
Silo1,2024-05-22 11:00:00,0.0,null,0.0,null,0.0,null,12.7,GrainTemp1,-4.6,GrainTemp2,0.6,GrainTemp3,
Silo1,2024-05-22 12:00:00,0.0,null,0.0,null,0.0,null,12.0,GrainTemp1,-1.7,GrainTemp2,-1.7,GrainTemp3,
Silo1,2024-05-22 13:00:00,0.0,null,0.0,null,0.0,null,-9.0,GrainTemp1,-1.5,GrainTemp2,-49.5,GrainTemp3,
Silo1,2024-05-22 14:00:00,11.5,Temp1,24.4,Humd1,23.5,InTemp1,-7.2,GrainTemp1,-4.6,GrainTemp2,0.3,GrainTemp3,
Silo1,2024-05-22 15:00:00,0.0,null,0.0,null,0.0,null,-2.1,GrainTemp1,-18.3,GrainTemp2,-0.2,GrainTemp3,
Silo1,2024-05-22 16:00:00,0.0,null,0.0,null,0.0,null,3.8,GrainTemp1,11.9,GrainTemp2,11.8,GrainTemp3,
Silo1,2024-05-22 17:00:00,0.0,null,0.0,null,0.0,null,-18.6,GrainTemp1,-15.2,GrainTemp2,0.9,GrainTemp3,
Silo1,2024-05-23 08:00:00,9.7,Temp1,34.3,Humd1,17.9,InTemp1,-11.2,GrainTemp1,0.4,GrainTemp2,-8.2,GrainTemp3,
Silo1,2024-05-23 09:00:00,0.0,null,0.0,null,0.0,null,5.6,GrainTemp1,-14.4,GrainTemp2,-18.5,GrainTemp3,
Silo1,2024-05-23 10:00:00,0.0,null,0.0,null,0.0,null,10.7,GrainTemp1,11.7,GrainTemp2,-16.7,GrainTemp3,
Silo1,2024-05-23 11:00:00,0.0,null,0.0,null,0.0,null,13.6,GrainTemp1,-2.1,GrainTemp2,-8.2,GrainTemp3,
Silo1,2024-05-23 12:00:00,0.0,null,0.0,null,0.0,null,4.7,GrainTemp1,7.9,GrainTemp2,9.2,GrainTemp3,
Silo1,2024-05-23 13:00:00,0.0,null,0.0,null,0.0,null,14.9,GrainTemp1,5.3,GrainTemp2,-14.0,GrainTemp3,
Silo1,2024-05-23 14:00:00,19.2,Temp1,26.4,Humd1,7.0,InTemp1,12.5,GrainTemp1,-4.3,GrainTemp2,7.6,GrainTemp3,
Silo1,2024-05-23 15:00:00,0.0,null,0.0,null,0.0,null,-6.2,GrainTemp1,-5.2,GrainTemp2,-48.8,GrainTemp3,
Silo1,2024-05-23 16:00:00,0.0,null,0.0,null,0.0,null,-19.4,GrainTemp1,13.2,GrainTemp2,-16.7,GrainTemp3,
Silo1,2024-05-23 17:00:00,0.0,null,0.0,null,0.0,null,0.4,GrainTemp1,-4.5,GrainTemp2,-13.0,GrainTemp3,
Silo1,2024-05-24 08:00:00,13.3,Temp1,18.7,Humd1,6.2,InTemp1,-21.7,GrainTemp1,-15.7,GrainTemp2,12.2,GrainTemp3,
Silo1,2024-05-24 09:00:00,0.0,null,0.0,null,0.0,null,-4.1,GrainTemp1,-15.5,GrainTemp2,-71.2,GrainTemp3,
Silo1,2024-05-24 10:00:00,0.0,null,0.0,null,0.0,null,1.6,GrainTemp1,-11.1,GrainTemp2,1.2,GrainTemp3,
Silo1,2024-05-24 11:00:00,0.0,null,0.0,null,0.0,null,4.6,GrainTemp1,-20.7,GrainTemp2,14.7,GrainTemp3,
Silo1,2024-05-24 12:00:00,0.0,null,0.0,null,0.0,null,7.0,GrainTemp1,-10.4,GrainTemp2,-5.5,GrainTemp3,
Silo1,2024-05-24 13:00:00,0.0,null,0.0,null,0.0,null,4.6,GrainTemp1,9.9,GrainTemp2,0.9,GrainTemp3,
Silo1,2024-05-24 14:00:00,15.9,Temp1,10.5,Humd1,7.2,InTemp1,-20.6,GrainTemp1,-21.6,GrainTemp2,-2.5,GrainTemp3,
Silo1,2024-05-24 15:00:00,0.0,null,0.0,null,0.0,null,-26.9,GrainTemp1,8.3,GrainTemp2,-24.4,GrainTemp3,
Silo1,2024-05-24 16:00:00,0.0,null,0.0,null,0.0,null,-8.5,GrainTemp1,5.3,GrainTemp2,13.2,GrainTemp3,
Silo1,2024-05-24 17:00:00,0.0,null,0.0,null,0.0,null,6.6,GrainTemp1,6.7,GrainTemp2,14.7,GrainTemp3,
Silo1,2024-05-25 08:00:00,14.1,Temp1,33.5,Humd1,18.8,InTemp1,-16.1,GrainTemp1,-11.4,GrainTemp2,-4.4,GrainTemp3,
Silo1,2024-05-25 09:00:00,0.0,null,0.0,null,0.0,null,-4.8,GrainTemp1,11.5,GrainTemp2,-4.5,GrainTemp3,
Silo1,2024-05-25 10:00:00,0.0,null,0.0,null,0.0,null,12.9,GrainTemp1,-3.0,GrainTemp2,14.0,GrainTemp3,
Silo1,2024-05-25 11:00:00,0.0,null,0.0,null,0.0,null,-16.5,GrainTemp1,14.2,GrainTemp2,-15.0,GrainTemp3,
Silo1,2024-05-25 12:00:00,0.0,null,0.0,null,0.0,null,5.0,GrainTemp1,-1.4,GrainTemp2,-15.0,GrainTemp3,
Silo1,2024-05-25 13:00:00,0.0,null,0.0,null,0.0,null,-2.4,GrainTemp1,-4.9,GrainTemp2,-43.0,GrainTemp3,
Silo1,2024-05-25 14:00:00,10.2,Temp1,31.3,Humd1,19.1,InTemp1,-14.6,GrainTemp1,8.1,GrainTemp2,-9.9,GrainTemp3,
Silo1,2024-05-25 15:00:00,0.0,null,0.0,null,0.0,null,14.2,GrainTemp1,-4.0,GrainTemp2,11.7,GrainTemp3,
Silo1,2024-05-25 16:00:00,0.0,null,0.0,null,0.0,null,14.2,GrainTemp1,4.4,GrainTemp2,12.1,GrainTemp3,
Silo1,2024-05-25 17:00:00,0.0,null,0.0,null,0.0,null,-4.0,GrainTemp1,-5.8,GrainTemp2,-12.5,GrainTemp3,
Silo1,2024-05-26 08:00:00,8.2,Temp1,28.9,Humd1,19.2,InTemp1,4.5,GrainTemp1,-34.3,GrainTemp2,4.8,GrainTemp3,
Silo1,2024-05-26 09:00:00,0.0,null,0.0,null,0.0,null,8.1,GrainTemp1,-0.3,GrainTemp2,-34.0,GrainTemp3,
Silo1,2024-05-26 10:00:00,0.0,null,0.0,null,0.0,null,-6.7,GrainTemp1,0.8,GrainTemp2,-21.9,GrainTemp3,
Silo1,2024-05-26 11:00:00,0.0,null,0.0,null,0.0,null,13.8,GrainTemp1,1.5,GrainTemp2,2.0,GrainTemp3,
Silo1,2024-05-26 12:00:00,0.0,null,0.0,null,0.0,null,-16.2,GrainTemp1,7.2,GrainTemp2,-17.0,GrainTemp3,
Silo1,2024-05-26 13:00:00,0.0,null,0.0,null,0.0,null,3.2,GrainTemp1,-19.6,GrainTemp2,-13.4,GrainTemp3,
Silo1,2024-05-26 14:00:00,24.3,Temp1,5.4,Humd1,24.7,InTemp1,-36.3,GrainTemp1,-15.0,GrainTemp2,-9.0,GrainTemp3,
Silo1,2024-05-26 15:00:00,0.0,null,0.0,null,0.0,null,-10.8,GrainTemp1,-26.6,GrainTemp2,13.4,GrainTemp3,
Silo1,2024-05-26 16:00:00,0.0,null,0.0,null,0.0,null,-26.9,GrainTemp1,1.4,GrainTemp2,-4.6,GrainTemp3,
Silo1,2024-05-26 17:00:00,0.0,null,0.0,null,0.0,null,-19.3,GrainTemp1,11.4,GrainTemp2,-16.5,GrainTemp3,
Silo1,2024-05-27 08:00:00,12.3,Temp1,8.2,Humd1,22.3,InTemp1,-26.6,GrainTemp1,-24.2,GrainTemp2,-0.2,GrainTemp3,
Silo1,2024-05-27 09:00:00,0.0,null,0.0,null,0.0,null,-12.0,GrainTemp1,-9.2,GrainTemp2,-31.8,GrainTemp3,
Silo1,2024-05-27 10:00:00,0.0,null,0.0,null,0.0,null,-1.6,GrainTemp1,-12.0,GrainTemp2,-84.6,GrainTemp3,
Silo1,2024-05-27 11:00:00,0.0,null,0.0,null,0.0,null,-5.5,GrainTemp1,-16.4,GrainTemp2,-29.8,GrainTemp3,
Silo1,2024-05-27 12:00:00,0.0,null,0.0,null,0.0,null,-21.9,GrainTemp1,9.5,GrainTemp2,-26.1,GrainTemp3,
Silo1,2024-05-27 13:00:00,0.0,null,0.0,null,0.0,null,-21.6,GrainTemp1,-4.3,GrainTemp2,-72.3,GrainTemp3,
Silo1,2024-05-27 14:00:00,23.2,Temp1,9.1,Humd1,19.8,InTemp1,-4.1,GrainTemp1,-7.5,GrainTemp2,-14.5,GrainTemp3,
Silo1,2024-05-27 15:00:00,0.0,null,0.0,null,0.0,null,-17.4,GrainTemp1,12.3,GrainTemp2,-2.2,GrainTemp3,
Silo1,2024-05-27 16:00:00,0.0,null,0.0,null,0.0,null,2.7,GrainTemp1,0.3,GrainTemp2,-18.7,GrainTemp3,
Silo1,2024-05-27 17:00:00,0.0,null,0.0,null,0.0,null,-19.7,GrainTemp1,-14.6,GrainTemp2,-63.9,GrainTemp3,
Silo1,2024-05-28 08:00:00,21.8,Temp1,6.6,Humd1,21.8,InTemp1,-13.8,GrainTemp1,-18.2,GrainTemp2,-22.7,GrainTemp3,
Silo1,2024-05-28 09:00:00,0.0,null,0.0,null,0.0,null,5.8,GrainTemp1,-19.7,GrainTemp2,11.8,GrainTemp3,
Silo1,2024-05-28 10:00:00,0.0,null,0.0,null,0.0,null,-17.1,GrainTemp1,6.5,GrainTemp2,-15.2,GrainTemp3,
Silo1,2024-05-28 11:00:00,0.0,null,0.0,null,0.0,null,-7.1,GrainTemp1,2.3,GrainTemp2,-0.5,GrainTemp3,
Silo1,2024-05-28 12:00:00,0.0,null,0.0,null,0.0,null,-20.0,GrainTemp1,-20.3,GrainTemp2,-8.2,GrainTemp3,
Silo1,2024-05-28 13:00:00,0.0,null,0.0,null,0.0,null,3.4,GrainTemp1,0.0,GrainTemp2,8.4,GrainTemp3,
Silo1,2024-05-28 14:00:00,13.5,Temp1,16.4,Humd1,24.2,InTemp1,-8.2,GrainTemp1,-3.7,GrainTemp2,3.3,GrainTemp3,
Silo1,2024-05-28 15:00:00,0.0,null,0.0,null,0.0,null,4.5,GrainTemp1,-7.4,GrainTemp2,-21.9,GrainTemp3,
Silo1,2024-05-28 16:00:00,0.0,null,0.0,null,0.0,null,13.1,GrainTemp1,-18.1,GrainTemp2,7.4,GrainTemp3,
Silo1,2024-05-28 17:00:00,0.0,null,0.0,null,0.0,null,-16.1,GrainTemp1,-4.7,GrainTemp2,-17.5,GrainTemp3,
Silo1,2024-05-29 08:00:00,19.2,Temp1,22.1,Humd1,10.3,InTemp1,-10.2,GrainTemp1,-12.0,GrainTemp2,-10.4,GrainTemp3,
Silo1,2024-05-29 09:00:00,0.0,null,0.0,null,0.0,null,3.3,GrainTemp1,12.3,GrainTemp2,-15.4,GrainTemp3,
Silo1,2024-05-29 10:00:00,0.0,null,0.0,null,0.0,null,8.3,GrainTemp1,-9.5,GrainTemp2,2.8,GrainTemp3,
Silo1,2024-05-29 11:00:00,0.0,null,0.0,null,0.0,null,-13.9,GrainTemp1,13.5,GrainTemp2,-13.0,GrainTemp3,
Silo1,2024-05-29 12:00:00,0.0,null,0.0,null,0.0,null,-17.0,GrainTemp1,-0.3,GrainTemp2,-61.2,GrainTemp3,
Silo1,2024-05-29 13:00:00,0.0,null,0.0,null,0.0,null,3.4,GrainTemp1,3.9,GrainTemp2,2.1,GrainTemp3,
Silo1,2024-05-29 14:00:00,12.2,Temp1,14.5,Humd1,23.3,InTemp1,-3.7,GrainTemp1,-3.4,GrainTemp2,-71.4,GrainTemp3,
Silo1,2024-05-29 15:00:00,0.0,null,0.0,null,0.0,null,14.7,GrainTemp1,7.7,GrainTemp2,-12.2,GrainTemp3,
Silo1,2024-05-29 16:00:00,0.0,null,0.0,null,0.0,null,-16.7,GrainTemp1,-21.8,GrainTemp2,2.4,GrainTemp3,
Silo1,2024-05-29 17:00:00,0.0,null,0.0,null,0.0,null,-25.6,GrainTemp1,2.3,GrainTemp2,-19.1,GrainTemp3,
Silo1,2024-05-30 08:00:00,16.3,Temp1,7.3,Humd1,23.0,InTemp1,11.2,GrainTemp1,-9.4,GrainTemp2,-4.0,GrainTemp3,
Silo1,2024-05-30 09:00:00,0.0,null,0.0,null,0.0,null,3.2,GrainTemp1,-7.6,GrainTemp2,-5.3,GrainTemp3,
Silo1,2024-05-30 10:00:00,0.0,null,0.0,null,0.0,null,-8.5,GrainTemp1,-13.6,GrainTemp2,-4.2,GrainTemp3,
Silo1,2024-05-30 11:00:00,0.0,null,0.0,null,0.0,null,11.8,GrainTemp1,-5.7,GrainTemp2,6.1,GrainTemp3,
Silo1,2024-05-30 12:00:00,0.0,null,0.0,null,0.0,null,-17.2,GrainTemp1,-3.5,GrainTemp2,-45.2,GrainTemp3,
Silo1,2024-05-30 13:00:00,0.0,null,0.0,null,0.0,null,8.3,GrainTemp1,3.7,GrainTemp2,-13.9,GrainTemp3,
Silo1,2024-05-30 14:00:00,20.3,Temp1,22.8,Humd1,15.2,InTemp1,-20.2,GrainTemp1,11.3,GrainTemp2,-5.0,GrainTemp3,
Silo1,2024-05-30 15:00:00,0.0,null,0.0,null,0.0,null,8.0,GrainTemp1,-0.0,GrainTemp2,5.4,GrainTemp3,
Silo1,2024-05-30 16:00:00,0.0,null,0.0,null,0.0,null,-11.9,GrainTemp1,-5.2,GrainTemp2,-48.8,GrainTemp3,
Silo1,2024-05-30 17:00:00,0.0,null,0.0,null,0.0,null,4.3,GrainTemp1,6.6,GrainTemp2,-1.3,GrainTemp3,
Silo1,2024-05-31 08:00:00,14.1,Temp1,34.1,Humd1,6.4,InTemp1,-2.6,GrainTemp1,14.3,GrainTemp2,-6.2,GrainTemp3,
Silo1,2024-05-31 09:00:00,0.0,null,0.0,null,0.0,null,-27.6,GrainTemp1,-9.7,GrainTemp2,-48.1,GrainTemp3,
Silo1,2024-05-31 10:00:00,0.0,null,0.0,null,0.0,null,-2.0,GrainTemp1,-26.5,GrainTemp2,-56.9,GrainTemp3,
Silo1,2024-05-31 11:00:00,0.0,null,0.0,null,0.0,null,-12.1,GrainTemp1,-3.7,GrainTemp2,-8.0,GrainTemp3,
Silo1,2024-05-31 12:00:00,0.0,null,0.0,null,0.0,null,-1.8,GrainTemp1,-17.4,GrainTemp2,-13.0,GrainTemp3,
Silo1,2024-05-31 13:00:00,0.0,null,0.0,null,0.0,null,1.0,GrainTemp1,-20.3,GrainTemp2,-18.7,GrainTemp3,
Silo1,2024-05-31 14:00:00,20.5,Temp1,13.0,Humd1,15.6,InTemp1,3.1,GrainTemp1,-3.3,GrainTemp2,3.6,GrainTemp3,
Silo1,2024-05-31 15:00:00,0.0,null,0.0,null,0.0,null,7.2,GrainTemp1,-17.5,GrainTemp2,7.6,GrainTemp3,
Silo1,2024-05-31 16:00:00,0.0,null,0.0,null,0.0,null,-3.5,GrainTemp1,-0.3,GrainTemp2,10.3,GrainTemp3,
Silo1,2024-05-31 17:00:00,0.0,null,0.0,null,0.0,null,-2.8,GrainTemp1,-15.5,GrainTemp2,9.4,GrainTemp3,
Silo1,2024-06-01 08:00:00,14.1,Temp1,33.3,Humd1,20.4,InTemp1,5.4,GrainTemp1,14.7,GrainTemp2,-14.5,GrainTemp3,
Silo1,2024-06-01 09:00:00,0.0,null,0.0,null,0.0,null,7.3,GrainTemp1,-11.2,GrainTemp2,-13.1,GrainTemp3,
Silo1,2024-06-01 10:00:00,0.0,null,0.0,null,0.0,null,5.3,GrainTemp1,-11.6,GrainTemp2,11.5,GrainTemp3,
Silo1,2024-06-01 11:00:00,0.0,null,0.0,null,0.0,null,-2.3,GrainTemp1,-6.8,GrainTemp2,-42.5,GrainTemp3,
Silo1,2024-06-01 12:00:00,0.0,null,0.0,null,0.0,null,0.5,GrainTemp1,-10.8,GrainTemp2,-41.3,GrainTemp3,
Silo1,2024-06-01 13:00:00,0.0,null,0.0,null,0.0,null,11.9,GrainTemp1,11.0,GrainTemp2,9.1,GrainTemp3,
Silo1,2024-06-01 14:00:00,20.2,Temp1,33.8,Humd1,14.9,InTemp1,-1.3,GrainTemp1,11.4,GrainTemp2,4.5,GrainTemp3,
Silo1,2024-06-01 15:00:00,0.0,null,0.0,null,0.0,null,-1.6,GrainTemp1,-10.7,GrainTemp2,-39.3,GrainTemp3,
Silo1,2024-06-01 16:00:00,0.0,null,0.0,null,0.0,null,-14.5,GrainTemp1,5.8,GrainTemp2,5.1,GrainTemp3,
Silo1,2024-06-01 17:00:00,0.0,null,0.0,null,0.0,null,-11.4,GrainTemp1,1.2,GrainTemp2,6.7,GrainTemp3,
Silo1,2024-06-02 08:00:00,23.5,Temp1,33.2,Humd1,10.1,InTemp1,2.6,GrainTemp1,-8.0,GrainTemp2,-1.7,GrainTemp3,
Silo1,2024-06-02 09:00:00,0.0,null,0.0,null,0.0,null,-20.0,GrainTemp1,9.0,GrainTemp2,8.9,GrainTemp3,
Silo1,2024-06-02 10:00:00,0.0,null,0.0,null,0.0,null,-11.4,GrainTemp1,-19.4,GrainTemp2,-71.2,GrainTemp3,
Silo1,2024-06-02 11:00:00,0.0,null,0.0,null,0.0,null,-7.7,GrainTemp1,-23.6,GrainTemp2,-2.6,GrainTemp3,
Silo1,2024-06-02 12:00:00,0.0,null,0.0,null,0.0,null,-22.0,GrainTemp1,-5.6,GrainTemp2,-10.4,GrainTemp3,
Silo1,2024-06-02 13:00:00,0.0,null,0.0,null,0.0,null,-17.7,GrainTemp1,7.0,GrainTemp2,-27.3,GrainTemp3,
Silo1,2024-06-02 14:00:00,23.3,Temp1,8.1,Humd1,8.6,InTemp1,3.5,GrainTemp1,-1.4,GrainTemp2,-28.9,GrainTemp3,
Silo1,2024-06-02 15:00:00,0.0,null,0.0,null,0.0,null,-10.6,GrainTemp1,10.3,GrainTemp2,-9.7,GrainTemp3,
Silo1,2024-06-02 16:00:00,0.0,null,0.0,null,0.0,null,-3.3,GrainTemp1,-19.7,GrainTemp2,2.2,GrainTemp3,
Silo1,2024-06-02 17:00:00,0.0,null,0.0,null,0.0,null,-15.0,GrainTemp1,-23.5,GrainTemp2,-25.7,GrainTemp3,
Silo1,2024-06-03 08:00:00,21.2,Temp1,8.3,Humd1,10.0,InTemp1,4.0,GrainTemp1,-6.1,GrainTemp2,-7.2,GrainTemp3,
Silo1,2024-06-03 09:00:00,0.0,null,0.0,null,0.0,null,-6.3,GrainTemp1,-16.4,GrainTemp2,-35.1,GrainTemp3,
Silo1,2024-06-03 10:00:00,0.0,null,0.0,null,0.0,null,-18.9,GrainTemp1,-17.6,GrainTemp2,-0.4,GrainTemp3,
Silo1,2024-06-03 11:00:00,0.0,null,0.0,null,0.0,null,-18.8,GrainTemp1,-7.4,GrainTemp2,7.7,GrainTemp3,
Silo1,2024-06-03 12:00:00,0.0,null,0.0,null,0.0,null,11.0,GrainTemp1,12.9,GrainTemp2,11.9,GrainTemp3,
Silo1,2024-06-03 13:00:00,0.0,null,0.0,null,0.0,null,-5.4,GrainTemp1,-5.7,GrainTemp2,-46.7,GrainTemp3,
Silo1,2024-06-03 14:00:00,17.4,Temp1,27.7,Humd1,6.7,InTemp1,-14.7,GrainTemp1,11.2,GrainTemp2,2.8,GrainTemp3,
Silo1,2024-06-03 15:00:00,0.0,null,0.0,null,0.0,null,3.3,GrainTemp1,-16.1,GrainTemp2,-1.4,GrainTemp3,
